Beadpack,,Sandstone,,Limestone,
X,Y,X,Y,X,Y
2.0252132727149004,1.4258697506208655,1.8150805135927968,-2.4937061244250796,0.7733648250113845,-2.907666290110013
1.929171833334408,1.4623510116971605,1.7844418168698155,-2.266763495521669,0.7861309486459547,-2.6555078135506633
1.8848450151587954,1.5474739542085132,1.7997611652313097,-1.901133704510615,0.9776228031645999,-2.298283305091589
1.943947439392943,1.5717947949260438,1.7997611652313097,-1.648975227951265,1.4627355012784946,-2.224737082761777
2.09909130300759,1.51099269313222,1.7538031201468343,-1.2833454369402109,1.6031628612588378,-1.930552193442539
2.121254712095393,1.4866718524146911,1.7538031201468343,-1.031186960380861,-5.201181035970315,0.3073542860216758
2.136030318153928,1.4684312218765427,1.7538031201468343,-0.7538126361655788,-4.843729574202182,0.35988730197153984
1.980886454539288,1.5353135338497488,1.7844418168698155,-0.5394779310901328,-4.588407101510654,0.1497552381720837
2.0769278939197804,1.5170729033116022,1.7384837717853472,-0.16124021625111062,-3.6181817052828578,-0.3230419053766944
2.121254712095393,1.4562708015177783,1.7844418168698155,-0.3251432260146885,-4.077762156127601,-0.4911475564162586
2.187744939358815,1.407629120082719,1.7997611652313097,-0.5520858549181007,-3.094770636265231,0.034182603082381746
2.239459560563695,1.346827018288895,1.8763579070387664,-0.8420681029613526,-4.013931537954722,0.07620901584227191
2.261622969651498,1.3225061775713662,1.8763579070387664,-1.169874122488503,-4.039463785223877,0.3703939051615137
2.2690107726807724,1.2677842859569228,1.8916772554002605,-1.4346405228758208,-3.8096735598014995,0.4649533338712679
2.261622969651498,1.2373832350600118,1.8916772554002605,-1.648975227951265,-4.4607458651648955,0.6960986040506718
2.2468473635929627,1.2373832350600118,1.9376353004847289,-1.800270313886875,-4.626705472414386,1.0007900965598822
2.2985619847978427,1.2677842859569228,2.489131841498427,-1.9893891713063834,-4.371382999722858,1.231935366739286
2.328113196914913,1.2495436554187744,2.060190087376661,-1.863309933026711,-3.7075445707248953,0.9377504774200478
2.328113196914913,1.1948217638043346,-0.8198474045837472,-2.9097676107480073,-3.758609065263194,1.1268693348395562
2.328113196914913,1.1948217638043346,-1.5245374292123515,-2.6323932865327215,-3.7330768179940463,1.5786532720083901
2.328113196914913,1.1887415536249506,-0.2836702119315433,-2.8845517630920714,-3.247964119880148,1.2424419699292564
2.3798278181198,1.1279394518311285,0.022716755298290536,-3.1619260873073536,-2.8139159163045555,1.3895344145888782
2.3798278181198,1.1279394518311285,-3.914355773605031,2.1712256919228583,-2.7373191744970917,0.62255238172086
2.3872156211490676,1.0853779805754513,-5.247139081054794,0.7339223755345738,-2.5075289490747217,-0.11290984157723649
2.416766833266138,1.0792977703960673,-5.859913015514454,0.21699749858790973,-1.9458195091533632,-0.10240323838726617
2.4610936514417574,1.0549769296785385,-6.15098063438279,-0.04776890179940452,-2.5330611963438727,-0.5857069851260164
2.468481454471025,1.0184956686022417,-4.802877978571537,-0.08559267328330655,-2.76285142176625,-0.9219182872051466
2.5128082726466303,1.0002550380640969,-4.741600585125571,-0.6277333978859048,-0.8479328765798115,-1.2371163829043308
2.53497168173444,0.9941748278847129,-4.680323191679605,-0.4512224642943625,-1.0266586074638724,-0.9219182872051466
2.5423594847637077,0.9576935668084197,-5.0020295072709295,-0.04776890179940452,-1.2947472037899743,-0.9114116840151745
2.5423594847637077,0.9455331464496535,-4.6650038433181145,0.3178608892116497,-1.230916585617095,-0.6277333978859065
2.5645228938515174,0.9090518853733585,-4.511810359703201,0.7213144517066059,-1.4990051819431969,-0.2600022862368583
2.608849712027123,0.8908112548352136,-4.174784695750386,0.973472928265954,1.066985668606634,-1.909538987062593
2.623625318085665,0.8482497835795364,-3.6539268514596763,0.7087065278786397,0.798897072280532,-1.3526890179940327
2.6384009241442,0.8239289428620076,-4.19010404411188,0.4439401274913255,0.3265504978012075,-1.1110371446246585
2.6679521362612775,0.7692070512475642,-4.2820201342808275,-0.2999273783587526,-0.38835242573505724,-0.9954645095349548
2.6679521362612775,0.7509664207094158,-4.128826650665914,-0.6277333978859048,-0.5287797857154004,-0.5436805723661244
2.675339939290545,0.7084049494537403,-3.899036425243537,-0.9429314935850908,-0.10749770577438511,-0.3440551117566404
2.5792984999100526,0.8482497835795364,-3.6232881547366915,-1.1446582748325689,0.45421173414697336,-0.37557492132655845
2.4241546362954125,0.9455331464496535,-3.424136626037299,-1.4976801420156551,1.0414534213374864,-0.6172267946959327
2.623625318085665,0.757046630888798,-3.0411529170000122,-1.800270313886875,-2.0862468691337064,1.074336318889694
2.6713885667598447,0.6965580790283514,-2.8266820399391293,-1.938957475994517,-1.7798599019038726,0.6750853976707258
2.64169864332046,0.7478715812173906,-2.6275305112397405,-2.430666505285245,-1.6777309128272613,0.28634107964172983
2.585287788785635,0.8333940848657893,-2.2292274538409593,-2.443274429113213,-2.341569341825231,0.8536976519002639
2.534814918938679,0.8749335866378694,-1.5551761259353363,-2.355018962317441,-1.34581169832828,0.7276184136205899
2.5140319725311144,0.899368587680268,-1.1721924168980493,-2.5189219720810154,-1.2692149565208268,0.9377504774200478
2.5110629801871696,0.830950584761549,-0.6666539209688267,-2.5441378197369495,-0.1585622003126872,0.40191371473143
2.4309001869008426,0.931134089035389,-0.25303151520856204,-2.5945695150488195,-0.6309087747920117,-0.2705088894268286
2.3240164625190616,1.0630830946643464,0.20654893563619225,-2.5441378197369495,-0.6053765275228571,0.0026627935124636792
2.226039715169094,1.192588600189067,0.727406779926902,-2.8089042201242673,0.9393244322608751,-0.3440551117566404
2.142907929538815,1.3147636054010672,1.2482646242176116,-2.7080408295005274,0.5691068468581619,-0.09189663519729052
2.0568071515646054,1.3880686085282647,1.4933741980014759,-2.405450657629311,0.45421173414697336,0.20228825412194773
2.101342036723679,1.3123201052968252,1.5240128947244642,-2.0019970951343513,0.3776149923395167,0.35988730197153984
2.1636908759463864,1.1583795987297076,1.5240128947244642,-1.749838618575005,0.2499537559937508,0.5700193657709978
2.2141637457933356,1.0948485960194674,1.5240128947244642,-1.207697893972405,0.10952639601341474,0.7276184136205899
2.252760646264541,1.082631095498268,1.5240128947244642,-0.8042443314774488,-0.24792506575472828,0.8536976519002639
2.199318784073647,1.1290575974788268,1.4780548496399817,-0.3377511498426564,-0.7968683820415023,1.1268693348395562
2.1488459142266976,1.1950321002933055,0.5588939479504944,-3.2249657064471897,-0.9883602365601476,1.200415557169368
2.131031960163064,1.2170236012314657,0.4976165545045248,-2.6954329056725594,-1.4479406874048912,1.200415557169368
2.024148235781283,1.3074331050883448,0.727406779926902,-2.4810982005971134,-1.754327654634725,1.231935366739286
1.9499234271828243,1.351416106964665,1.0337937471567287,-2.291979343177603,-1.8947550146150647,-2.172204066811913
1.8489776874889259,1.4418256108215441,1.06443244387971,-2.165900104897929,-1.8947550146150647,-1.867512574302701
1.9766443582782713,1.3856251084240245,1.06443244387971,-1.888525780682647,-1.6266664182889556,-1.5523144786035168
2.0003962970297806,1.3563031071731455,1.0491130955182228,-1.6237593802953292,-1.1670859674442156,-1.709913526453109
2.0568071515646054,1.300102604775626,1.06443244387971,-1.447248446703787,-1.001126360194725,-1.9410587966325128
1.899450557335875,1.3856251084240245,1.1103904889641925,-1.1446582748325689,-0.6692071456957436,-1.7624465424029712
1.887574587960117,1.3929556087367452,1.1563485340486608,-0.9303235697571246,-0.41388467300421894,-2.046124828532239
1.9617993965585754,1.3978426089452256,1.1410291856871737,-0.6025175502299707,0.17335701418629412,-1.7204201296430828
2.0182102510934072,1.5029131134275424,1.0950711406026983,-0.19906398773501266,0.3648488687049394,-1.688900320073163
2.0538381592206747,1.4980261132190638,1.0797517922412112,-0.03516097797143658,0.888259937722566,-1.741433336023027
2.1102490137554923,1.390512108632505,0.7886841733728716,-0.16124021625111062,0.6457035886656186,-1.9410587966325128
2.1904118070418335,1.2878851042544266,0.7580454766498903,-0.3881828451545246,1.2712436467598565,-1.520794669033597
2.2141637457933356,1.2463456024823447,0.7733648250113774,-0.7033809408537088,1.3606065122018904,-1.1320503510046045
2.2141637457933356,1.2219106014399461,0.8193228700958528,-0.8924997982732226,1.3223081412981585,-0.8798918744452546
2.2824505697039186,1.1021790963321862,0.8193228700958528,-1.220305817800373,1.3095420176635884,-0.5016541596062325
2.318078477831186,1.0728570950813072,0.8193228700958528,-1.447248446703787,1.2329452758561246,-0.21797587347696634
2.3923032864296445,0.9971085918498694,0.8652809151803282,-1.699406923263135,1.028687297702902,0.19178165093197563
2.4843420490917296,0.9580125901820296,0.8652809151803282,-1.913741628338581,0.8754938140879887,0.4334335243013516
2.496218018467488,0.9702300907032289,0.7580454766498903,-2.1532921810699612,0.620171341396464,0.7276184136205899
2.496218018467488,0.9018120877845099,0.6814487348424265,-2.3171951908335373,0.007397406936803463,1.032309906129802
2.478404064403847,0.8578290859081896,0.5282552512275132,-2.392842733801343,-0.5415459093499777,1.3685212082089322
2.4724660797159785,0.8407245851785099,0.4976165545045248,-2.2793714193496353,-0.41388467300421894,0.6330589849108339
2.4873110414356674,0.7820805826767501,0.4976165545045248,-2.216331800209799,-0.27345731302387577,0.3178608892116479
2.5407529036265615,0.7625325818428301,0.6201713413964569,-2.0902525619301233,0.2627198796283281,-0.028857016057454388
2.585287788785635,0.7454280811131486,0.6814487348424265,-1.901133704510615,0.2499537559937508,-0.6277333978859065
2.6238846892568333,0.7918545830937092,0.6967680832039207,-1.775054466230939,0.620171341396464,-0.8798918744452546
2.585287788785635,0.8627160861166701,0.6967680832039207,-1.598543532639395,0.3776149923395167,-1.4577550498937626
2.5526288730023126,0.9042555878887484,0.6967680832039207,-1.3842088275639508,-0.1330299530435326,-1.478768256273705
2.439807163932656,0.9800040911201897,0.6661293864809394,-1.182482046316471,-0.32452180756217786,-1.3842088275639508
2.410117240493271,1.0166565926837876,0.6201713413964569,-0.9681473412410266,-1.1032553492713362,-1.5523144786035168
2.424962202212967,1.0435350938304282,0.6048519930349698,-0.7412047123376126,-1.6521986655581138,-1.3631956211840048
2.4427761562765937,0.9971085918498694,0.6048519930349698,-0.3881828451545246,-1.8181582728076044,-0.9744513031550124
2.2972955314236145,1.0410915937261862,0.5895326446734757,-0.24949568304688263,-1.8947550146150647,-0.6277333978859065
2.371520340022073,0.9628995903905064,0.727406779926902,-0.03516097797143658,-1.6649647891926875,-0.5436805723661244
2.3477684012705637,0.9751170909117093,0.512935902866019,0.1539578794480736,-0.7458038875032003,-0.6907730170257445
2.2943265390796768,1.0362045935177093,0.46697785778154355,0.1539578794480736,-1.0394247310984497,-0.1654428575271023
2.2735435926721053,1.050865594143147,0.3137843741666302,-0.07298474945533862,-1.3330455746937062,0.09722222222221788
2.234946692200907,1.0850745956025065,-0.007921941424690715,-2.392842733801343,-1.843690520076759,0.09722222222221788
2.14587692188276,1.1461620982085066,0.34442307088961144,-2.2289397240377653,-2.2905048472869254,0.09722222222221788
2.0954040520358106,1.1877015999805867,0.39038111597408687,-2.0398208666182533,-3.0054077708231937,-0.19696266709702037
2.062745136252488,1.2341281019611454,0.40570046433557394,-1.661583151779233,0.03292965420595806,-0.8063456521154446
2.0300862204691654,1.2707806035247469,0.40570046433557394,-1.4724642943597228,0.45421173414697336,-1.2686361924742506
2.009303274061594,1.2878851042544266,0.3750617676125927,-1.207697893972405,0.9393244322608751,-1.2266097797143587
1.9914893199979673,1.3098766051925868,0.32910372252812436,-0.9681473412410266,1.2584775231252792,-1.2371163829043308
1.9113265267116262,1.351416106964665,0.28314567744364183,-0.6907730170257427,1.4882677485476492,-1.3842088275639508
1.8697606338964903,1.3709641077985868,0.28314567744364183,-0.5646937787460669,1.4882677485476492,-1.7204201296430828
1.9083575343676884,1.3489726068604266,0.39038111597408687,-0.3251432260146885,1.3733726358364677,-2.035618225342267
1.9321094731191977,1.3049896049841063,0.16059089055171683,0.28003711772774764,1.2329452758561246,-2.361322924231425
2.0033652893737113,1.2267976016484266,-0.053879986509166145,0.3178608892116497,0.6840019595693434,-2.445375749751209
2.036024205157034,1.1974756003975475,-0.06919933487066032,0.14134995562010566,0.44144561051239606,-2.361322924231425
2.0716521132843013,1.1779275995636258,-0.03856063814767907,-0.17384814007907856,-0.005368716697773834,-2.350816321041451
2.0686831209403564,1.2145801011272273,0.007397406936803463,-0.3881828451545246,-0.28622343665844596,-2.298283305091589
2.0538381592206747,1.231684601856907,0.007397406936803463,-0.6151254740579368,0.10952639601341474,-1.2476229860943047
2.024148235781283,1.2536761027950671,0.007397406936803463,-0.9051077221011887,-0.05643321123607592,-0.9009050808252006
1.955861411870707,1.297659104671384,0.007397406936803463,-1.132050351004601,-0.1968605712164191,-0.7433060329756085
1.9291404807752528,1.3123201052968252,0.007397406936803463,-1.447248446703787,0.3137843741666373,-0.2915220958067746
1.9469544348388865,1.3269811059222665,0.022716755298290536,-1.699406923263135,-0.09473158213980781,-0.10240323838726617
2.006334281717656,1.2658936033162664,0.022716755298290536,-1.863309933026711,-0.08196545850523762,0.07620901584227191
2.0449311821888543,1.3758511080070654,-0.023241289786184893,-2.0146050189623192,-0.4904814148116685,0.1497552381720837
2.0924350596918657,1.402729609153706,-0.22239281848557368,-2.165900104897929,-0.7713361347723477,0.62255238172086
2.157752891258511,1.353859607068907,-0.4828217406309321,-2.254155571693701,-1.0904892256367553,0.62255238172086
2.199318784073647,1.3049896049841063,-0.8504861013067284,-2.3298031146615052,-1.2947472037899743,0.3809005083514858
2.234946692200907,1.2463456024823447,-0.9730408881986534,-2.304587267005571,-0.9245296183872647,0.1602618413620558
2.30323351611149,1.1974756003975475,-1.0496376300061172,-2.1911159525538633,-0.8351667529452342,-0.1759494607170744
2.3655823553341975,1.1632665989381863,-0.6666539209688267,-2.115468409586059,-0.9245296183872647,-0.6172267946959327
2.4338691792447804,1.0948485960194674,-0.5440991340768946,-2.0776446381021554,-0.733037763868623,-0.9954645095349548
2.4724660797159785,1.0239870929965065,-0.23771216684706076,-1.913741628338581,-0.5415459093499777,-1.3316758116140868
2.5140319725311144,0.9555690900777876,-0.19175412176259243,-1.7246227709190691,-0.6947393929648911,-1.5523144786035168
2.600132750505324,0.8285070846573088,-0.19175412176259243,-1.510288065843623,-1.0904892256367553,-1.4052220339438968
2.665450582071969,0.7307670804877109,-0.19175412176259243,-1.3337771322520808,-1.3841100692320119,-1.258129589284275
2.638729650976522,0.6990015791325899,-0.23771216684706076,-0.8546760267893188,-1.4224084401357402,-1.6153540977433547
2.5793498040977596,0.7576455816343497,-0.2683508635700491,-0.6907730170257427,-1.4990051819431969,-1.888525780682647
2.496218018467488,0.8114025839276291,-0.29898956029303037,-0.4260066166384284,-2.264972600017771,-2.056631431722213
2.478404064403847,0.8236200844488302,-0.29898956029303037,-0.22427983539094853,-2.379867712728963,-1.7729531455929468
2.39824127111752,0.8627160861166701,-0.31430890865452454,-0.022553054143472195,-1.9713517564225178,-1.7204201296430828
2.3774583247099486,0.8871510871590687,-0.360266953739,0.2422133462438456,-1.7926260255384534,-1.4577550498937626
2.3388614242387504,0.9360210892438694,-0.37558630210048705,0.4691559751472578,-1.8309243964421782,-1.2371163829043308
2.318078477831186,0.9628995903905064,-0.4062249988234683,0.7339223755345738,-2.1628436109411666,-0.6487466042658525
2.249791653920596,1.031317593309229,-0.5594184824383817,0.7717461470184759,-2.213908105479465,-0.3335485085666665
2.2141637457933356,1.0728570950813072,-0.7126119660533021,0.6960986040506718,-2.750085298131676,-0.3545617149466125
2.1725978529781997,1.1266140973745866,-0.7432506627762834,0.532195594287094,-3.0054077708231937,-0.4070947308964783
2.154783898914573,1.1559360986254656,-0.7738893594992646,0.2926450415557156,-3.2862624907838764,-0.14442965114715633
2.1221249831312505,1.190145100084825,-0.7738893594992646,0.16656580327603976,-3.3245608616876012,0.11823542860216385
2.142907929538815,1.1070660965406667,-0.7126119660533021,-0.022553054143472195,-3.2862624907838764,0.4649533338712679
2.1636908759463864,1.0850745956025065,-0.6360152242458454,-0.2999273783587526,-3.184133501707265,0.62255238172086
2.226039715169094,1.0435350938304282,-0.6053765275228642,-0.7159888646816768,-3.184133501707265,0.8747108582802099
2.27651258501605,0.9971085918498694,-0.6053765275228642,-1.043794884208829,-3.030940018092352,1.0638297156997183
2.279481577359981,0.9946650917456274,-0.6053765275228642,-1.4850722181876908,-2.520295072709299,1.116362731649584
2.30323351611149,1.0142130925795492,-0.6053765275228642,-1.775054466230939,-2.6990208035933705,0.9377504774200478
2.157752891258511,1.0972920961237076,-0.5134604373539133,-1.888525780682647,-2.2394403527486197,1.2634551763092023
1.9053885420237506,1.3465291067561846,-0.3449476053774987,-1.737230694747037,-2.6862546799587896,1.4420674305387422
1.872729626240428,1.3856251084240245,-0.3449476053774987,-1.4976801420156551,-2.99264164718862,1.7992919389978184
1.8371017181131677,1.4198341098833858,-0.3296282570160116,-1.258129589284275,-3.247964119880148,1.6521994943381983
1.846008695144981,1.4931391130105833,-0.3296282570160116,-1.043794884208829,-3.337326985322182,1.4840938432986341
1.8846055956161862,1.500469613323304,-0.360266953739,-0.7033809408537088,-3.094770636265231,1.3054815890690943
1.875698618584373,1.5029131134275424,-0.4521830439079437,-0.5394779310901328,-3.094770636265231,1.09534952526964
1.8103807870177278,1.5078001136360228,-0.59005717916137,-0.5016541596062325,-3.4394559743987863,0.9692702869899641
1.7628769095147092,1.510243613740263,-0.697292617691815,-0.7538126361655788,-3.7075445707248953,0.664578794480752
1.7213110166995733,1.500469613323304,-0.7432506627762834,-1.0564028080367969,-3.4394559743987863,0.49647314344118776
1.685683108572313,1.4931391130105833,-0.7432506627762834,-1.321169208424113,-4.05222990885845,0.832684445520318
