Beadpack,
X,Y
0.2424242424242422,-0.18867924528301927
0.07575757575757613,-0.7665094339622627
-0.10606060606060552,-1.0966981132075446
-0.04545454545454497,-2.2523584905660385
-0.1212121212121211,-3.9033018867924483
-0.34848484848484773,0.05896226415094219
-0.5303030303030294,-0.27122641509433976
-0.5,-1.179245283018865
-0.9999999999999982,-0.5188679245283012
-1.121212121212121,0.7193396226415061
-1.1969696969696972,1.1320754716981156
-1.4393939393939394,-0.023584905660378297
-1.2575757575757578,-0.9316037735849036
-1.636363636363635,-0.43632075471698073
-1.9545454545454541,-0.023584905660378297
-2.1818181818181817,-0.023584905660378297
-2.287878787878787,-0.35377358490566024
-2.3484848484848486,-0.5188679245283012
-2.545454545454545,-0.6839622641509422
-2.712121212121211,-0.43632075471698073
-2.8181818181818183,-0.43632075471698073
-2.924242424242424,-0.43632075471698073
-2.9393939393939386,0.5542452830188651
-2.9393939393939386,0.8018867924528266
-2.9848484848484844,1.379716981132077
-3.0606060606060606,2.040094339622641
-2.8181818181818183,2.040094339622641
-2.712121212121211,2.040094339622641
-2.5606060606060597,0.8844339622641542
-2.3030303030303028,0.4716981132075446
-2.257575757575758,1.379716981132077
-2.09090909090909,1.544811320754718
-1.9242424242424239,1.4622641509433976
-1.7272727272727266,1.379716981132077
-1.5606060606060606,1.9575471698113205
-1.6060606060606055,2.617924528301888
-1.0606060606060606,1.544811320754718
-0.7575757575757578,1.544811320754718
-0.6363636363636367,1.2971698113207566
-0.7272727272727284,0.4716981132075446
-0.7878787878787872,-0.18867924528301927
0.04545454545454497,0.38915094339623124
0.030303030303031164,0.9669811320754746
-0.2727272727272734,0.8018867924528266
-0.31818181818181834,0.8844339622641542
0.4696969696969706,0.8844339622641542
0.545454545454545,0.8844339622641542
0.712121212121211,0.8018867924528266
0.8030303030303028,0.7193396226415061
0.8636363636363633,1.6273584905660385
0.7272727272727266,0.05896226415094219
0.5151515151515156,-0.43632075471698073
0.4090909090909083,-0.18867924528301927
0.4696969696969706,1.379716981132077
0.4696969696969706,2.040094339622641
0.3636363636363633,2.452830188679247
0.3636363636363633,2.452830188679247
0.28787878787878896,0.6367924528301927
0.28787878787878896,-0.27122641509433976
0.34848484848484773,-1.2617924528301927
0.34848484848484773,-1.344339622641506
0.28787878787878896,-1.674528301886788
0.19696969696969724,-1.4268867924528266
0.030303030303031164,-1.0966981132075446
-0.10606060606060552,-1.344339622641506
-0.21212121212121282,-1.344339622641506
-0.30303030303030276,-1.0966981132075446
-0.5454545454545467,-0.6839622641509422
-0.6515151515151505,-0.8490566037735832
-1.0151515151515156,-0.9316037735849036
-1.166666666666666,-0.7665094339622627
-1.3636363636363633,0.30660377358490365
-1.59090909090909,0.5542452830188651
-1.8030303030303028,0.7193396226415061
-2.09090909090909,0.30660377358490365
-2.0303030303030294,-0.35377358490566024
-1.7121212121212128,-0.27122641509433976
-1.8484848484848477,0.05896226415094219
-2.5151515151515147,0.8018867924528266
-2.8181818181818183,0.38915094339623124
-3.1060606060606055,0.38915094339623124
-3.0606060606060606,0.38915094339623124
-2.5,0.22405660377358316
-2.454545454545454,0.30660377358490365
-2.878787878787878,0.4716981132075446
-3.257575757575757,0.6367924528301927
-3.545454545454545,1.1320754716981156
-3.6969696969696972,1.1320754716981156
-3.954545454545454,0.9669811320754746
-3.999999999999999,0.6367924528301927
-3.666666666666666,1.2971698113207566
-4.242424242424241,0.4716981132075446
-4.287878787878787,0.4716981132075446
-3.378787878787879,0.30660377358490365
0.7575757575757578,0.22405660377358316
0.9848484848484844,0.5542452830188651
1.0151515151515156,0.38915094339623124
1.0151515151515156,-1.0141509433962241
1.3484848484848477,-0.7665094339622627
1.1060606060606073,-0.6839622641509422
0.8939393939393927,-0.9316037735849036
1.878787878787879,-0.10613207547169878
2,1.1320754716981156
1.7878787878787872,0.9669811320754746
1.545454545454545,0.14150943396226268
1.4242424242424239,0.05896226415094219
1.0909090909090917,-0.6839622641509422
1.1060606060606073,-0.023584905660378297
1.1969696969696972,1.379716981132077
1.1515151515151523,1.544811320754718
1.5151515151515138,0.8018867924528266
1.454545454545455,0.9669811320754746
1.3181818181818183,-0.6014150943396217
1.8636363636363633,-0.7665094339622627
2,-0.6014150943396217
1.8484848484848477,-1.0966981132075446
1.7727272727272734,-1.2617924528301927
2.3030303030303028,-0.8490566037735832
2.4999999999999982,-0.27122641509433976
2.3484848484848477,0.05896226415094219
2.1969696969696972,0.22405660377358316
2.242424242424242,0.30660377358490365
2.545454545454545,0.6367924528301927
2.757575757575758,0.4716981132075446
2.8484848484848495,0.22405660377358316
3.1969696969696972,0.30660377358490365
3.166666666666668,0.38915094339623124
3.030303030303031,0.14150943396226268
2.969696969696969,0.14150943396226268
3.030303030303031,-0.5188679245283012
2.621212121212121,0.4716981132075446
2.3939393939393945,0.4716981132075446
1.8939393939393945,0.4716981132075446
2.1060606060606055,0.8844339622641542
2.1969696969696972,0.9669811320754746
2.287878787878787,1.214622641509436
2.424242424242424,1.2971698113207566
2.59090909090909,1.1320754716981156
2.6969696969696972,1.049528301886788
2.8181818181818166,0.9669811320754746
3,0.8844339622641542
3.2272727272727266,0.8018867924528266
3.5,0.9669811320754746
3.666666666666666,1.049528301886788
3.757575757575756,1.049528301886788
3.8181818181818183,0.7193396226415061
3.666666666666666,0.22405660377358316
3.424242424242424,-0.10613207547169878
3.287878787878787,-0.27122641509433976
3.4393939393939394,-0.7665094339622627
3.6515151515151523,-0.27122641509433976
4.1060606060606055,0.22405660377358316
4.363636363636363,0.30660377358490365
4.530303030303029,0.6367924528301927
4.6515151515151505,0.30660377358490365
4.727272727272727,0.22405660377358316
4.924242424242424,-0.023584905660378297
4.969696969696969,-0.023584905660378297
5.272727272727273,0.38915094339623124
5.469696969696969,0.8018867924528266
5.530303030303029,0.8844339622641542
5.772727272727272,0.9669811320754746
5.878787878787881,1.1320754716981156
5.984848484848484,1.1320754716981156
6.060606060606062,1.1320754716981156
6.181818181818182,1.1320754716981156
5.424242424242424,0.9669811320754746
5.272727272727273,0.9669811320754746
5.1060606060606055,0.9669811320754746
4.848484848484848,0.8844339622641542
4.575757575757574,0.7193396226415061
4.181818181818182,0.7193396226415061
4.045454545454545,1.049528301886788
3.9090909090909083,0.8844339622641542
3.924242424242424,0.30660377358490365
3.9393939393939377,-0.18867924528301927
3.6363636363636367,-0.43632075471698073
3.1818181818181817,-0.27122641509433976
3,-0.6839622641509422
2.8939393939393945,-0.7665094339622627
2.545454545454545,-0.5188679245283012
2.545454545454545,-0.5188679245283012
2.712121212121213,-0.5188679245283012
2.59090909090909,-1.344339622641506
2.4848484848484844,-1.0141509433962241
2.3030303030303028,-0.6014150943396217
2.0909090909090917,-1.344339622641506
1.9242424242424239,-1.5919811320754675
1.7424242424242422,-1.9221698113207495
1.5909090909090917,-0.5188679245283012
1.5303030303030294,0.22405660377358316
1.545454545454545,1.544811320754718
1.3939393939393945,1.544811320754718
1.0606060606060606,0.8844339622641542
1.166666666666666,0.38915094339623124
1.242424242424244,-1.2617924528301927
1.1515151515151523,-1.9221698113207495
0.954545454545455,-1.7570754716981156
0.8484848484848477,-1.2617924528301927
0.7575757575757578,-0.9316037735849036
0.712121212121211,-0.6014150943396217
0.6818181818181817,-1.5094339622641542
0.6818181818181817,-1.674528301886788
0.5,-0.10613207547169878
0.31818181818181834,1.1320754716981156
0.2424242424242422,1.2971698113207566
0.09090909090908994,1.379716981132077
0.18181818181818166,0.8018867924528266
0.15151515151515227,0.38915094339623124
0.15151515151515227,-0.18867924528301927
0.09090909090908994,-0.35377358490566024
-0.09090909090909172,0.14150943396226268
-0.1212121212121211,-0.18867924528301927
-0.04545454545454497,-0.5188679245283012
-0.1515151515151505,-0.35377358490566024
-0.2272727272727284,-0.35377358490566024
-0.19696969696969546,0.22405660377358316
-0.09090909090909172,0.5542452830188651
-0.10606060606060552,1.379716981132077
-0.3636363636363633,1.1320754716981156
-0.43939393939393945,0.9669811320754746
-0.42424242424242387,0.4716981132075446
-0.4848484848484844,0.4716981132075446
-0.6363636363636367,0.8844339622641542
-0.5757575757575761,0.38915094339623124
-0.6060606060606055,-0.18867924528301927
-0.6818181818181817,-0.5188679245283012
-0.7727272727272716,0.30660377358490365
-0.8030303030303028,0.8018867924528266
-0.8939393939393945,0.5542452830188651
-0.9393939393939394,-0.10613207547169878
-0.9393939393939394,-0.10613207547169878
-1.0303030303030312,0.5542452830188651
-1.045454545454545,0.14150943396226268
-1.1060606060606055,-0.27122641509433976
-1.1818181818181817,-0.18867924528301927
-1.2727272727272716,-0.10613207547169878
-1.4090909090909083,-0.6014150943396217
-1.4545454545454533,-0.7665094339622627
-1.5303030303030312,-0.9316037735849036
-1.5606060606060606,-0.9316037735849036
-1.545454545454545,0.38915094339623124
-1.4393939393939394,0.9669811320754746
-1.3030303030303028,0.9669811320754746
-1.2878787878787872,0.7193396226415061
-1.4545454545454533,1.1320754716981156
-1.6666666666666679,1.049528301886788
-1.7727272727272716,0.6367924528301927
-1.7878787878787872,0.4716981132075446
-1.9545454545454541,0.5542452830188651
-2.0303030303030294,0.7193396226415061
-2.1060606060606064,0.7193396226415061
-2.257575757575758,0.8018867924528266
-2.3939393939393936,1.214622641509436
-2.6818181818181817,0.7193396226415061
-2.6060606060606055,-0.10613207547169878
-2.6969696969696964,0.5542452830188651
-2.8181818181818183,1.1320754716981156
-2.742424242424242,1.214622641509436
-2.6515151515151505,1.379716981132077
-2.5,1.214622641509436
-2.333333333333333,1.379716981132077
-2.166666666666666,1.544811320754718
-2.045454545454545,1.544811320754718
-1.8636363636363633,1.4622641509433976
-1.7575757575757578,1.544811320754718
-1.5757575757575761,1.544811320754718
-1.3636363636363633,1.544811320754718
-1.1818181818181817,1.379716981132077
-0.9242424242424239,1.379716981132077
-0.8181818181818166,1.379716981132077
-0.5,1.544811320754718
-0.3636363636363633,1.4622641509433976
-0.1515151515151505,1.4622641509433976
-0.10606060606060552,1.379716981132077
-0.42424242424242387,-0.43632075471698073
-0.8030303030303028,-0.9316037735849036
-0.9090909090909083,-0.9316037735849036
-0.5909090909090917,-1.5919811320754675
-0.45454545454545503,-1.839622641509436
-0.4848484848484844,-2.0872641509433976
-0.7272727272727284,-1.7570754716981156
-0.8484848484848477,-1.7570754716981156
-0.9999999999999982,-1.9221698113207495
-1.121212121212121,-2.0872641509433976
-1.166666666666666,-2.0872641509433976
-1.3484848484848495,-1.674528301886788
-1.3939393939393945,-1.674528301886788
-1.8636363636363633,-1.0966981132075446
-1.6969696969696972,-1.179245283018865
-1.6515151515151505,-0.8490566037735832
-1.7727272727272716,-0.6839622641509422
-1.833333333333334,-0.6014150943396217
-1.9696969696969697,-0.9316037735849036
-2.0151515151515156,-0.9316037735849036
-2.287878787878787,-0.9316037735849036
-2.1969696969696964,-0.6839622641509422
-2.9848484848484844,-0.18867924528301927
-3.0606060606060606,-0.43632075471698073
-3.1363636363636367,-0.43632075471698073
-3.166666666666666,-0.43632075471698073
-3.287878787878787,-0.43632075471698073
-3.3636363636363624,-0.43632075471698073
-3.4393939393939386,-0.43632075471698073
-3.4848484848484844,-0.43632075471698073
-3.545454545454545,-0.023584905660378297
-3.4848484848484844,0.4716981132075446
-3.0757575757575752,0.9669811320754746
-3.1515151515151514,1.379716981132077
-3.166666666666666,1.544811320754718
-3.287878787878787,1.9575471698113205
-3.3484848484848477,1.9575471698113205
-3.454545454545454,1.9575471698113205
-3.4696969696969697,1.9575471698113205
-3.833333333333332,1.379716981132077
-3.8030303030303028,0.8844339622641542
-3.757575757575757,0.22405660377358316
-3.757575757575757,-0.27122641509433976
-3.999999999999999,0.22405660377358316
-4.09090909090909,0.14150943396226268
-4.2727272727272725,-0.18867924528301927
-4.56060606060606,-0.27122641509433976
-4.469696969696969,0.14150943396226268
-4.5,0.8018867924528266
-4.666666666666666,0.5542452830188651
-4.62121212121212,0.14150943396226268
0.8939393939393927,-0.27122641509433976
1.1818181818181817,-0.35377358490566024
1.242424242424244,-0.10613207547169878
1.2727272727272734,0.38915094339623124
1.3787878787878771,1.049528301886788
1.7272727272727284,1.4622641509433976
1.7121212121212128,0.6367924528301927
1.666666666666666,-0.023584905660378297
1.6818181818181817,-0.8490566037735832
1.621212121212121,-1.0966981132075446
1.666666666666666,-1.5919811320754675
2.0454545454545467,-2.2523584905660385
2.1515151515151505,-2.169811320754718
2.2272727272727284,-2.0872641509433976
2.166666666666666,-1.5094339622641542
2.121212121212121,-1.0141509433962241
2.1818181818181817,-0.7665094339622627
2.1515151515151505,0.05896226415094219
2.0606060606060606,0.5542452830188651
1.9393939393939394,1.1320754716981156
1.9696969696969688,1.7924528301886795
2.121212121212121,1.7924528301886795
2.3030303030303028,1.7924528301886795
2.4393939393939394,1.6273584905660385
2.8030303030303028,1.544811320754718
3.0151515151515156,1.4622641509433976
3.045454545454545,1.2971698113207566
3.1969696969696972,1.379716981132077
3.4393939393939394,1.544811320754718
3.469696969696969,0.8844339622641542
3.5606060606060606,0.30660377358490365
3.2727272727272716,-0.8490566037735832
4.242424242424242,-0.43632075471698073
4.469696969696971,-0.43632075471698073
4.863636363636363,-0.5188679245283012
4.9393939393939394,-0.5188679245283012
4.984848484848484,0.8018867924528266
4.969696969696969,1.379716981132077
4.969696969696969,1.4622641509433976
5.5,0.8018867924528266
5.757575757575758,0.6367924528301927
5.969696969696971,0.5542452830188651
5.999999999999998,0.5542452830188651
6.409090909090908,0.5542452830188651
6.4393939393939394,1.049528301886788
6.272727272727272,1.709905660377359
6.196969696969697,1.1320754716981156
6.33333333333333,0.6367924528301927
6.787878787878787,1.049528301886788
6.606060606060604,0.6367924528301927
4.393939393939393,1.1320754716981156
4.712121212121211,1.214622641509436
3.121212121212121,0.8018867924528266
1.287878787878789,1.2971698113207566
0.954545454545455,1.379716981132077
0.6363636363636367,0.14150943396226268
0.5606060606060606,-0.5188679245283012
0.42424242424242387,0.22405660377358316
0.28787878787878896,-1.0141509433962241
0.4848484848484844,-1.4268867924528266
0.4848484848484844,-0.9316037735849036
0.5909090909090917,-1.344339622641506
0.7272727272727266,1.4622641509433976
0.5757575757575744,1.4622641509433976
0.3939393939393927,-1.674528301886788
0.45454545454545503,-1.674528301886788
0.6818181818181817,-1.839622641509436
0.9696969696969706,-1.839622641509436
1.0606060606060606,-1.7570754716981156
1.1060606060606073,-1.5919811320754675
1.121212121212121,-0.9316037735849036
0.8484848484848477,0.05896226415094219
0.6969696969696972,0.4716981132075446
1.0606060606060606,0.8018867924528266
3.5757575757575744,0.9669811320754746
3.833333333333334,0.7193396226415061
4.151515151515152,0.7193396226415061
4.196969696969697,0.7193396226415061
4.393939393939393,0.14150943396226268
4.6060606060606055,0.30660377358490365
4.212121212121211,-0.18867924528301927
4.424242424242424,0.05896226415094219
4.6515151515151505,-0.023584905660378297
4.954545454545455,-0.27122641509433976
5.1515151515151505,-0.023584905660378297
5.287878787878787,0.05896226415094219
5.469696969696969,0.05896226415094219
5.575757575757576,0.14150943396226268
5.772727272727272,0.5542452830188651
5.772727272727272,0.5542452830188651
5.272727272727273,0.4716981132075446
4.787878787878787,0.38915094339623124
4.484848484848484,0.38915094339623124
4.196969696969697,0.14150943396226268
4.166666666666666,-0.35377358490566024
4.348484848484848,-0.8490566037735832
4.242424242424242,-0.5188679245283012
3.9848484848484844,-0.6014150943396217
3.9848484848484844,-0.43632075471698073
4.030303030303029,0.05896226415094219
3.59090909090909,0.22405660377358316
3.5151515151515156,0.38915094339623124
3.257575757575758,0.30660377358490365
2.9545454545454533,-0.023584905660378297
2.8939393939393945,0.30660377358490365
2.787878787878787,0.4716981132075446
2.666666666666666,-0.27122641509433976
2.4999999999999982,-1.674528301886788
2.4848484848484844,-1.0966981132075446
2.257575757575758,-1.0966981132075446
2.2727272727272734,0.05896226415094219
2.121212121212121,0.05896226415094219
1.8636363636363633,0.14150943396226268
1.8333333333333321,0.5542452830188651
1.7575757575757578,0.9669811320754746
1.6060606060606055,0.8018867924528266
1.6060606060606055,0.8018867924528266
1.166666666666666,0.7193396226415061
0.8939393939393927,1.049528301886788
0.8787878787878789,0.05896226415094219
0.5606060606060606,0.6367924528301927
0.2727272727272734,0.8018867924528266
0.15151515151515227,0.38915094339623124
0.015151515151515582,0.6367924528301927
-0.09090909090909172,0.9669811320754746
-0.5606060606060606,0.7193396226415061
-0.9393939393939394,0.30660377358490365
-1.166666666666666,-0.6014150943396217
-1.1060606060606055,-1.0966981132075446
-1.0151515151515156,-1.5094339622641542
-1.1060606060606055,-2.004716981132077
-1.2121212121212128,-1.5919811320754675
-1.2575757575757578,-1.5919811320754675
-1.4848484848484844,-0.8490566037735832
-1.6060606060606055,-0.5188679245283012
-1.6666666666666679,0.38915094339623124
-1.6818181818181817,0.4716981132075446
-2.3939393939393936,0.30660377358490365
-2.4848484848484844,0.22405660377358316
-2.590909090909091,0.4716981132075446
-2.5303030303030303,1.544811320754718
-2.5,1.6273584905660385
-2.712121212121211,1.544811320754718
-2.8636363636363633,1.544811320754718
-2.924242424242424,1.6273584905660385
-3.0757575757575752,1.6273584905660385
-3.4090909090909083,1.4622641509433976
-3.666666666666666,1.2971698113207566
-3.666666666666666,1.2971698113207566
-3.8181818181818175,1.1320754716981156
-4.1060606060606055,1.049528301886788
-4.121212121212121,1.049528301886788
-4.287878787878787,1.049528301886788
-4.424242424242424,0.9669811320754746
-4.530303030303029,0.8844339622641542
-4.6060606060606055,0.8844339622641542
-4.636363636363636,0.8844339622641542
-4.469696969696969,0.5542452830188651
-4.212121212121212,0.22405660377358316
-4.121212121212121,-0.10613207547169878
-3.9848484848484844,-0.7665094339622627
-3.954545454545454,-0.7665094339622627
-3.924242424242423,-0.10613207547169878
-3.666666666666666,-0.18867924528301927
-3.5606060606060606,-0.35377358490566024
-3.5606060606060606,-0.6839622641509422
-2.909090909090909,-0.10613207547169878
-2.6060606060606055,-0.10613207547169878
-2.5,-0.10613207547169878
-2.454545454545454,-0.35377358490566024
-2.378787878787878,-0.35377358490566024
-1.9393939393939386,-0.8490566037735832
-1.6969696969696972,-1.0141509433962241
-1.6060606060606055,-1.0141509433962241
-1.5,-1.2617924528301927
-1.378787878787879,-1.2617924528301927
-1.2878787878787872,-1.2617924528301927
-1.2575757575757578,-1.2617924528301927
-0.8030303030303028,-1.674528301886788
-0.6060606060606055,-1.5919811320754675
-0.5,-1.344339622641506
-0.6818181818181817,-1.0966981132075446
-0.8030303030303028,-1.2617924528301927
-0.7727272727272716,-1.0966981132075446
-0.43939393939393945,-0.6014150943396217
0.21212121212121282,-0.27122641509433976
0.43939393939393945,-0.5188679245283012
0.7575757575757578,-1.0141509433962241
0.9242424242424256,-0.6014150943396217
0.7575757575757578,-0.35377358490566024
1.0909090909090917,-0.5188679245283012
1.3181818181818183,-0.5188679245283012
1.6515151515151505,-0.5188679245283012
1.5757575757575761,-0.9316037735849036
1.5303030303030294,-0.7665094339622627
1.454545454545455,-0.6839622641509422
1.5,-1.674528301886788
1.6969696969696955,-1.0141509433962241
2.015151515151514,-0.7665094339622627
2.166666666666666,-0.6014150943396217
2.1818181818181817,-1.5094339622641542
2.40909090909091,-1.0966981132075446
2.4545454545454533,-0.6839622641509422
2.212121212121213,-0.8490566037735832
2,-1.2617924528301927
1.9242424242424239,-0.5188679245283012
1.9393939393939394,0.4716981132075446
2.0909090909090917,1.049528301886788
2.3484848484848477,0.8844339622641542
2.3939393939393945,0.8018867924528266
2.4848484848484844,0.6367924528301927
2.742424242424242,0.9669811320754746
2.833333333333334,0.9669811320754746
3,0.8844339622641542
3.121212121212121,0.8018867924528266
3.333333333333334,0.38915094339623124
3.484848484848486,0.4716981132075446
3.6212121212121193,0.8844339622641542
3.712121212121211,1.1320754716981156
3.878787878787879,1.214622641509436
4.030303030303029,1.379716981132077
4.196969696969697,1.4622641509433976
4.272727272727273,1.379716981132077
4.333333333333334,1.2971698113207566
4.545454545454545,1.049528301886788
4.757575757575758,0.8018867924528266
4.893939393939393,0.9669811320754746
5.1060606060606055,1.1320754716981156
5.318181818181818,1.214622641509436
5.530303030303029,1.1320754716981156
5.333333333333332,-0.023584905660378297
5.227272727272727,-0.27122641509433976
5.227272727272727,-0.27122641509433976
5.303030303030303,0.05896226415094219
5.424242424242424,0.8018867924528266
5.515151515151514,0.8018867924528266
5.621212121212121,0.8018867924528266
5.727272727272727,0.8844339622641542
4.772727272727273,-0.27122641509433976
4.484848484848484,-0.5188679245283012
4.287878787878789,-0.18867924528301927
4.272727272727273,-0.18867924528301927
3.742424242424242,0.14150943396226268
3.5151515151515156,0.22405660377358316
3.3636363636363633,-0.023584905660378297
3.166666666666668,-0.18867924528301927
2.6969696969696972,-0.35377358490566024
2.4848484848484844,-0.7665094339622627
2.757575757575758,-0.35377358490566024
2.6515151515151505,-0.43632075471698073
2.545454545454545,-0.43632075471698073
2.257575757575758,-1.839622641509436
2.1060606060606055,-1.839622641509436
1.954545454545455,-1.839622641509436
1.4848484848484844,-1.2617924528301927
1.287878787878789,-0.9316037735849036
1.045454545454545,-1.2617924528301927
0.5606060606060606,-1.4268867924528266
0.3636363636363633,-1.4268867924528266
0.18181818181818166,-1.4268867924528266
-0.06060606060606055,-1.179245283018865
-0.2575757575757578,-1.0141509433962241
-0.45454545454545503,-1.5094339622641542
-0.33333333333333215,-1.4268867924528266
-0.31818181818181834,-1.344339622641506
-0.43939393939393945,-1.0966981132075446
-0.5909090909090917,-1.0966981132075446
-0.9090909090909083,-1.4268867924528266
-1.0151515151515156,-1.4268867924528266
-1.1818181818181817,-1.2617924528301927
-1.3181818181818166,-0.8490566037735832
-1.6515151515151505,-0.18867924528301927
-1.7727272727272716,-0.10613207547169878
-2.0303030303030294,-0.10613207547169878
-2.136363636363636,-0.10613207547169878
-2.2727272727272725,-0.5188679245283012
-2.1515151515151505,-0.6839622641509422
-2.1060606060606064,-0.6839622641509422
-2.136363636363636,-0.6839622641509422
-2.378787878787878,-0.10613207547169878
-2.4393939393939394,0.05896226415094219
-2.5606060606060597,0.14150943396226268
-2.803030303030302,0.30660377358490365
-2.909090909090909,0.38915094339623124
-3.12121212121212,0.38915094339623124
-3.2272727272727266,1.709905660377359
-3.333333333333333,1.6273584905660385
-3.3030303030303028,1.4622641509433976
-3.1969696969696964,1.1320754716981156
-3.424242424242424,0.5542452830188651
-3.545454545454545,0.6367924528301927
-3.6818181818181808,0.8844339622641542
-3.878787878787878,1.214622641509436
-4.015151515151515,1.709905660377359
-4.1060606060606055,1.379716981132077
-4.1060606060606055,1.2971698113207566
-4.393939393939393,0.5542452830188651
-4.424242424242424,0.4716981132075446
-4.62121212121212,0.38915094339623124
-4.6515151515151505,0.38915094339623124
-4.893939393939394,0.7193396226415061
-4.757575757575757,0.7193396226415061
-4.833333333333333,0.38915094339623124
-4.62121212121212,0.38915094339623124
-4.242424242424241,-0.27122641509433976
-4.06060606060606,-0.27122641509433976
-3.878787878787878,-0.27122641509433976
-3.5151515151515147,-0.18867924528301927
-3.3636363636363624,-0.10613207547169878
